Year,Month,Album Title,Artist Name,Genre,Date,Distribution,Rating,Music Count
2018,3,0+1=1 (I PROMISE YOU),Wanna One(워너원),댄스,2018.03.19,(주)지니뮤직,7.6,7
2018,3,SUNMI SPECIAL EDITION '가시나',선미,댄스,2017.08.22,로엔엔터테인먼트,7.4,1
2018,3,눈,Zion.T,"발라드,  재즈",2017.12.04,(주)지니뮤직,7.3,1
2018,3,Yellow OST Part 2,멜로망스(Melomance),드라마음악,2017.10.15,로엔 엔터테인먼트,6.6,3
2018,3,Red Pill Blues (Deluxe Edition),Maroon 5,"팝,  얼터너티브 락",2017.11.03,유니버설뮤직,6.9,21
2018,3,돈꽃 OST Part 1,이수(ISU),드라마음악,2017.11.11,(주)뮤직앤뉴,8.1,2
2018,3,1집 버스커 버스커,버스커 버스커,락,2012.03.29,(주)지니뮤직,9.3,11
2018,3,시차 (We Are),우원재,랩/힙합,2017.09.04,(주)지니뮤직,8.8,1
2018,3,"그때의 나, 그때의 우리",어반 자카파(Urban Zakapa),알앤비/어반,2017.11.08,로엔엔터테인먼트,8.1,1
2018,3,CELEBRATE,하이라이트(Highlight),댄스,2017.10.16,로엔 엔터테인먼트,9.5,6
2018,3,Brother Act.,비투비,발라드,2017.10.16,로엔 엔터테인먼트,9.3,13
2018,3,FATE NUMBER FOR,WINNER,"발라드,  댄스",2017.04.04,(주)지니뮤직,9.2,2
2018,3,3집 TOP SEED,인피니트,댄스,2018.01.08,로엔엔터테인먼트,9.1,12
2018,3,YANG YOSEOP 2ND MINI ALBUM '白',양요섭,"발라드,  알앤비/어반,  포크",2018.02.19,로엔엔터테인먼트,8.8,8
2018,3,Eyes On You,GOT7 (갓세븐),"댄스,  알앤비/어반",2018.03.12,(주)아이리버,8.6,7
2018,3,Red Diary Page.1,볼빨간사춘기,포크,2017.09.28,로엔엔터테인먼트,8.4,6
2018,3,/// (너 먹구름 비),헤이즈(Heize),랩/힙합,2017.06.26,(주)지니뮤직,7.7,5
2018,3,YANG YOSEOP 2ND MINI ALBUM '白',양요섭,"발라드,  알앤비/어반,  포크",2018.02.19,로엔엔터테인먼트,8.8,8
2018,3,True Colors,JBJ,"발라드,  댄스",2018.01.17,로엔엔터테인먼트,8.1,7
2018,3,True Colors,JBJ,"발라드,  댄스",2018.01.17,로엔엔터테인먼트,8.1,7
2018,3,FANTASY,JBJ,"발라드,  댄스",2017.10.18,로엔엔터테인먼트,9.7,6
2018,3,1-1=0 (NOTHING WITHOUT YOU),Wanna One(워너원),"발라드,  댄스",2017.11.13,(주)지니뮤직,8.7,11
2018,3,비밀정원,오마이걸(OH MY GIRL),댄스,2018.01.09,로엔엔터테인먼트,8.6,5
2018,3,Memories...Do Not Open,The Chainsmokers,댄스,2017.04.07,소니뮤직,8.3,12
2018,3,Red Diary Page.1,볼빨간사춘기,포크,2017.09.28,로엔엔터테인먼트,8.4,6
2018,3,Be Ordinary,황치열,발라드,2017.06.13,(주)엔에이치엔벅스,8.5,7
2018,3,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2018,3,CALLING YOU,하이라이트(Highlight),댄스,2017.05.29,로엔 엔터테인먼트,9.5,7
2018,3,Poet｜Artist,종현 (JONGHYUN),알앤비/어반,2018.01.23,(주)아이리버,9.4,11
2018,3,종현 소품집 '이야기 Op.2',종현 (JONGHYUN),알앤비/어반,2017.04.24,(주)아이리버,9.2,10
2018,3,바람,헤이즈(Heize),랩/힙합,2018.03.08,(주)지니뮤직,7.5,6
2018,3,고등래퍼2 팀대항전 Part 2,Various Artists,랩/힙합,2018.03.24,(주)지니뮤직,7.2,4
2018,3,Illuminate (Deluxe),Shawn Mendes,팝,2017.04.20,유니버설뮤직,9.4,16
2018,3,마지막처럼,BLACKPINK,댄스,2017.06.22,(주)지니뮤직,7.7,1
2018,3,0+1=1 (I PROMISE YOU),Wanna One(워너원),댄스,2018.03.19,(주)지니뮤직,7.6,7
2018,3,투유 프로젝트 - 슈가맨2 Part 2,Various Artists,알앤비/어반,2018.01.22,(주)인터파크,6.8,2
2018,3,YANG YOSEOP 2ND MINI ALBUM '白',양요섭,"발라드,  알앤비/어반,  포크",2018.02.19,로엔엔터테인먼트,8.8,8
2018,3,2017 월간 윤종신 11월호,민서,발라드,2017.11.15,(주)지니뮤직,6.4,2
2018,3,YANG YOSEOP 2ND MINI ALBUM '白',양요섭,"발라드,  알앤비/어반,  포크",2018.02.19,로엔엔터테인먼트,8.8,8
2018,3,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2018,3,도깨비 OST Part 9,에일리,드라마음악,2017.01.07,(주)지니뮤직,8.6,2
2018,3,The Red Summer - Summer Mini Album,Red Velvet (레드벨벳),댄스,2017.07.09,(주)아이리버,8.1,5
2018,3,YANG YOSEOP 2ND MINI ALBUM '白',양요섭,"발라드,  알앤비/어반,  포크",2018.02.19,로엔엔터테인먼트,8.8,8
2018,3,Eyes On You,GOT7 (갓세븐),"댄스,  알앤비/어반",2018.03.12,(주)아이리버,8.6,7
2018,3,YOU NEVER WALK ALONE,방탄소년단,랩/힙합,2017.02.13,(주)아이리버,8.8,18
2018,3,고등래퍼2 팀대항전 Part 1,Various Artists,랩/힙합,2018.03.17,(주)지니뮤직,7.1,2
2018,3,Perfect Velvet - The 2nd Album,Red Velvet (레드벨벳),댄스,2017.11.17,(주)아이리버,8,9
2018,3,기억의 빈자리,나얼,"발라드,  알앤비/어반",2017.11.29,(주)지니뮤직,9,3
2018,3,바람,헤이즈(Heize),랩/힙합,2018.03.08,(주)지니뮤직,7.5,6
2018,3,0M,박원,발라드,2017.07.27,로엔 엔터테인먼트,7.8,4
2018,3,#첫사랑,볼빨간사춘기,포크,2018.01.10,로엔엔터테인먼트,7.3,1
2018,3,Fitz and The Tantrums (Deluxe),Fitz and The Tantrums,팝,2017.07.28,워너뮤직코리아,8.4,14
2018,3,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2018,3,LISTEN 010 좋니,윤종신,발라드,2017.06.22,로엔 엔터테인먼트,8.6,2
2018,3,instagram,DEAN,알앤비/어반,2017.12.26,유니버설뮤직,7.7,1
2018,3,1X1=1(TO BE ONE),Wanna One(워너원),댄스,2017.08.07,(주)지니뮤직,8.7,7
2018,3,twicetagram,TWICE(트와이스),댄스,2017.10.30,(주)아이리버,7.8,13
2018,3,Merry & Happy,TWICE(트와이스),댄스,2017.12.11,(주)아이리버,8.3,15
2018,3,주인공,선미,댄스,2018.01.18,로엔엔터테인먼트,4.5,1
2018,3,LIFE IS BEAUTY FULL,문문(MoonMoon),"인디뮤직,  포크",2016.11.10,(주)미러볼뮤직,4,5
2018,3,YANG YOSEOP 2ND MINI ALBUM '白',양요섭,"발라드,  알앤비/어반,  포크",2018.02.19,로엔엔터테인먼트,8.8,8
2018,3,그리고 봄,정승환,발라드,2018.02.19,(주)지니뮤직,9,10
2018,3,The Perfect Red Velvet - The 2nd Album Repackage,Red Velvet (레드벨벳),댄스,2018.01.29,(주)아이리버,7.5,12
2018,3,Moonlight,멜로망스(Melomance),발라드,2017.07.10,로엔 엔터테인먼트,6.7,5
2018,3,Offset,청하,댄스,2018.01.17,(주)지니뮤직,8.1,5
2018,3,그날처럼,장덕철,발라드,2017.11.28,로엔엔터테인먼트,4.7,2
2018,3,꽃 길,BIGBANG,알앤비/어반,2018.03.13,(주)지니뮤직,8.1,1
2018,3,Yellow Flower,마마무(Mamamoo),"발라드,  댄스,  알앤비/어반",2018.03.07,로엔엔터테인먼트,7.8,8
2018,3,Eyes On You,GOT7 (갓세븐),"댄스,  알앤비/어반",2018.03.12,(주)아이리버,8.6,7
2018,3,Eyes On You,GOT7 (갓세븐),"댄스,  알앤비/어반",2018.03.12,(주)아이리버,8.6,7
2018,3,1st Album '10 Stories',김성규,"발라드,  락",2018.02.26,로엔엔터테인먼트,9,10
2018,3,÷ (Deluxe),Ed Sheeran,팝,2017.03.03,워너뮤직코리아,8.5,16
2018,3,여보세요,뉴이스트(NU'EST),댄스,2013.02.13,로엔엔터테인먼트,8.8,5
2018,3,NU'EST W '있다면',뉴이스트 W,발라드,2017.07.25,(주)지니뮤직,8.9,1
2018,3,밤이 되니까,펀치(Punch),알앤비/어반,2017.09.29,(주)지니뮤직,8.1,2
2018,3,답장,김동률,발라드,2018.01.11,로엔엔터테인먼트,9,5
2018,3,"W, HERE",뉴이스트 W,"댄스,  발라드",2017.10.10,(주)지니뮤직,8.4,6
2018,3,7 for 7,GOT7 (갓세븐),댄스,2017.10.10,(주)아이리버,9.5,7
2018,3,Camila,Camila Cabello,팝,2018.01.12,소니뮤직,9.3,11
2018,3,밤편지,아이유(IU),발라드,2017.03.24,로엔 엔터테인먼트,8.6,1
2018,3,True Colors,JBJ,"발라드,  댄스",2018.01.17,로엔엔터테인먼트,8.1,7
2018,3,0+1=1 (I PROMISE YOU),Wanna One(워너원),댄스,2018.03.19,(주)지니뮤직,7.6,7
2018,3,YANG YOSEOP 2ND MINI ALBUM '白',양요섭,"발라드,  알앤비/어반,  포크",2018.02.19,로엔엔터테인먼트,8.8,8
2018,3,1-1=0 (NOTHING WITHOUT YOU),Wanna One(워너원),"발라드,  댄스",2017.11.13,(주)지니뮤직,8.7,11
2018,3,소나기 (Feat. 10cm),용준형,발라드,2018.03.22,로엔엔터테인먼트,8.2,1
2018,3,바람,헤이즈(Heize),랩/힙합,2018.03.08,(주)지니뮤직,7.5,6
2018,3,Eyes On You,GOT7 (갓세븐),"댄스,  알앤비/어반",2018.03.12,(주)아이리버,8.6,7
2018,3,Eyes On You,GOT7 (갓세븐),"댄스,  알앤비/어반",2018.03.12,(주)아이리버,8.6,7
2018,3,0+1=1 (I PROMISE YOU),Wanna One(워너원),댄스,2018.03.19,(주)지니뮤직,7.6,7
2018,3,그때 헤어지면 돼,로이킴,발라드,2018.02.12,(주)지니뮤직,7.8,2
2018,3,바람,헤이즈(Heize),랩/힙합,2018.03.08,(주)지니뮤직,7.5,6
2018,3,GREAT!,모모랜드(MOMOLAND),댄스,2018.01.03,로엔엔터테인먼트,6.4,6
2018,3,Return,iKON,랩/힙합,2018.01.25,(주)지니뮤직,7.7,12
2018,4,NEW MOON,JBJ,"발라드,  댄스",2018.04.17,로엔엔터테인먼트,9.4,16
2018,4,EVERYD4Y,WINNER,랩/힙합,2018.04.04,(주)지니뮤직,8.8,12
2018,4,0+1=1 (I PROMISE YOU),Wanna One(워너원),댄스,2018.03.19,(주)지니뮤직,7.6,7
2018,4,0+1=1 (I PROMISE YOU),Wanna One(워너원),댄스,2018.03.19,(주)지니뮤직,7.6,7
2018,4,마지막처럼,BLACKPINK,댄스,2017.06.22,(주)지니뮤직,7.7,1
2018,4,Be Ordinary,황치열,발라드,2017.06.13,(주)엔에이치엔벅스,8.5,7
2018,4,시차 (We Are),우원재,랩/힙합,2017.09.04,(주)지니뮤직,8.8,1
2018,4,0+1=1 (I PROMISE YOU),Wanna One(워너원),댄스,2018.03.19,(주)지니뮤직,7.6,7
2018,4,EVERYD4Y,WINNER,랩/힙합,2018.04.04,(주)지니뮤직,8.8,12
2018,4,Red Diary Page.1,볼빨간사춘기,포크,2017.09.28,로엔엔터테인먼트,8.4,6
2018,4,#첫사랑,볼빨간사춘기,포크,2018.01.10,로엔엔터테인먼트,7.3,1
2018,4,도깨비 OST Part 9,에일리,드라마음악,2017.01.07,(주)지니뮤직,8.6,2
2018,4,Yellow OST Part 2,멜로망스(Melomance),드라마음악,2017.10.15,로엔 엔터테인먼트,6.6,3
2018,4,EVERYD4Y,WINNER,랩/힙합,2018.04.04,(주)지니뮤직,8.8,12
2018,4,답장,김동률,발라드,2018.01.11,로엔엔터테인먼트,9,5
2018,4,Blooming Days - The 2nd Mini Album,EXO-CBX (첸백시),"댄스,  알앤비/어반",2018.04.10,(주)아이리버,8.6,7
2018,4,0+1=1 (I PROMISE YOU),Wanna One(워너원),댄스,2018.03.19,(주)지니뮤직,7.6,7
2018,4,바람,헤이즈(Heize),랩/힙합,2018.03.08,(주)지니뮤직,7.5,6
2018,4,Blooming Days - The 2nd Mini Album,EXO-CBX (첸백시),"댄스,  알앤비/어반",2018.04.10,(주)아이리버,8.6,7
2018,4,고등래퍼2 Final,Various Artists,랩/힙합,2018.04.14,(주)지니뮤직,7.7,7
2018,4,Blooming Days - The 2nd Mini Album,EXO-CBX (첸백시),"댄스,  알앤비/어반",2018.04.10,(주)아이리버,8.6,7
2018,4,instagram,DEAN,알앤비/어반,2017.12.26,유니버설뮤직,7.7,1
2018,4,÷ (Deluxe),Ed Sheeran,팝,2017.03.03,워너뮤직코리아,8.5,16
2018,4,YANG YOSEOP 2ND MINI ALBUM '白',양요섭,"발라드,  알앤비/어반,  포크",2018.02.19,로엔엔터테인먼트,8.8,8
2018,4,1집 버스커 버스커,버스커 버스커,락,2012.03.29,(주)지니뮤직,9.3,11
2018,4,2017 월간 윤종신 11월호,민서,발라드,2017.11.15,(주)지니뮤직,6.4,2
2018,4,Memories...Do Not Open,The Chainsmokers,댄스,2017.04.07,소니뮤직,8.3,12
2018,4,Perfect Velvet - The 2nd Album,Red Velvet (레드벨벳),댄스,2017.11.17,(주)아이리버,8,9
2018,4,Star,길구봉구,발라드,2017.09.18,지니뮤직,7.3,2
2018,4,EVERYD4Y,WINNER,랩/힙합,2018.04.04,(주)지니뮤직,8.8,12
2018,4,Red Pill Blues (Deluxe Edition),Maroon 5,"팝,  얼터너티브 락",2017.11.03,유니버설뮤직,6.9,21
2018,4,고등래퍼2 팀대항전 Part 2,Various Artists,랩/힙합,2018.03.24,(주)지니뮤직,7.2,4
2018,4,Illuminate (Deluxe),Shawn Mendes,팝,2017.04.20,유니버설뮤직,9.4,16
2018,4,EVERYD4Y,WINNER,랩/힙합,2018.04.04,(주)지니뮤직,8.8,12
2018,4,EVERYD4Y,WINNER,랩/힙합,2018.04.04,(주)지니뮤직,8.8,12
2018,4,나의 아저씨 OST Part 2,Sondia,"드라마음악,  드라마음악",2018.03.29,(주)지니뮤직,8.4,2
2018,4,기억의 빈자리,나얼,"발라드,  알앤비/어반",2017.11.29,(주)지니뮤직,9,3
2018,4,고등래퍼2 Semi Final,Various Artists,랩/힙합,2018.04.07,(주)지니뮤직,7.8,10
2018,4,여보세요,뉴이스트(NU'EST),댄스,2013.02.13,로엔엔터테인먼트,8.8,5
2018,4,Eyes On You,GOT7 (갓세븐),"댄스,  알앤비/어반",2018.03.12,(주)아이리버,8.6,7
2018,4,NU'EST W '있다면',뉴이스트 W,발라드,2017.07.25,(주)지니뮤직,8.9,1
2018,4,EVERYD4Y,WINNER,랩/힙합,2018.04.04,(주)지니뮤직,8.8,12
2018,4,YOU NEVER WALK ALONE,방탄소년단,랩/힙합,2017.02.13,(주)아이리버,8.8,18
2018,4,밤이 되니까,펀치(Punch),알앤비/어반,2017.09.29,(주)지니뮤직,8.1,2
2018,4,/// (너 먹구름 비),헤이즈(Heize),랩/힙합,2017.06.26,(주)지니뮤직,7.7,5
2018,4,EAU DE VIXX,빅스 (VIXX),댄스,2018.04.17,(주)지니뮤직,8.8,12
2018,4,"W, HERE",뉴이스트 W,"댄스,  발라드",2017.10.10,(주)지니뮤직,8.4,6
2018,4,Blooming Days - The 2nd Mini Album,EXO-CBX (첸백시),"댄스,  알앤비/어반",2018.04.10,(주)아이리버,8.6,7
2018,4,French Touch,Carla Bruni,유럽 음악,2017.10.11,유니버설뮤직,8.1,11
2018,4,Blooming Days - The 2nd Mini Album,EXO-CBX (첸백시),"댄스,  알앤비/어반",2018.04.10,(주)아이리버,8.6,7
2018,4,EVERYD4Y,WINNER,랩/힙합,2018.04.04,(주)지니뮤직,8.8,12
2018,4,Blooming Days - The 2nd Mini Album,EXO-CBX (첸백시),"댄스,  알앤비/어반",2018.04.10,(주)아이리버,8.6,7
2018,4,The Red Summer - Summer Mini Album,Red Velvet (레드벨벳),댄스,2017.07.09,(주)아이리버,8.1,5
2018,4,YANG YOSEOP 2ND MINI ALBUM '白',양요섭,"발라드,  알앤비/어반,  포크",2018.02.19,로엔엔터테인먼트,8.8,8
2018,4,주인공,선미,댄스,2018.01.18,로엔엔터테인먼트,4.5,1
2018,4,고등래퍼2 Semi Final,Various Artists,랩/힙합,2018.04.07,(주)지니뮤직,7.8,10
2018,4,New Chapter #1 : The Chance of Love - The 8th Album,동방신기 (TVXQ!),댄스,2018.03.28,(주)아이리버,9.1,11
2018,4,Fitz and The Tantrums (Deluxe),Fitz and The Tantrums,팝,2017.07.28,워너뮤직코리아,8.4,14
2018,4,고등래퍼2 Final,Various Artists,랩/힙합,2018.04.14,(주)지니뮤직,7.7,7
2018,4,1X1=1(TO BE ONE),Wanna One(워너원),댄스,2017.08.07,(주)지니뮤직,8.7,7
2018,4,FATE NUMBER FOR,WINNER,"발라드,  댄스",2017.04.04,(주)지니뮤직,9.2,2
2018,4,LIFE IS BEAUTY FULL,문문(MoonMoon),"인디뮤직,  포크",2016.11.10,(주)미러볼뮤직,4,5
2018,4,EVERYD4Y,WINNER,랩/힙합,2018.04.04,(주)지니뮤직,8.8,12
2018,4,고등래퍼2 팀대항전 Part 1,Various Artists,랩/힙합,2018.03.17,(주)지니뮤직,7.1,2
2018,4,돈꽃 OST Part 1,이수(ISU),드라마음악,2017.11.11,(주)뮤직앤뉴,8.1,2
2018,4,고등래퍼2 팀대항전 Part 2,Various Artists,랩/힙합,2018.03.24,(주)지니뮤직,7.2,4
2018,4,0+1=1 (I PROMISE YOU),Wanna One(워너원),댄스,2018.03.19,(주)지니뮤직,7.6,7
2018,4,Moonlight,멜로망스(Melomance),발라드,2017.07.10,로엔 엔터테인먼트,6.7,5
2018,4,투유 프로젝트 - 슈가맨2 Part 2,Various Artists,알앤비/어반,2018.01.22,(주)인터파크,6.8,2
2018,4,0+1=1 (I PROMISE YOU),Wanna One(워너원),댄스,2018.03.19,(주)지니뮤직,7.6,7
2018,4,그날처럼,장덕철,발라드,2017.11.28,로엔엔터테인먼트,4.7,2
2018,4,고등래퍼2 팀대항전 Part 3,Various Artists,랩/힙합,2018.03.31,(주)지니뮤직,6.4,6
2018,4,꽃 길,BIGBANG,알앤비/어반,2018.03.13,(주)지니뮤직,8.1,1
2018,4,소나기 (Feat. 10cm),용준형,발라드,2018.03.22,로엔엔터테인먼트,8.2,1
2018,4,What is Love?,TWICE(트와이스),댄스,2018.04.09,(주)아이리버,8,6
2018,4,0M,박원,발라드,2017.07.27,로엔 엔터테인먼트,7.8,4
2018,4,'키스 먼저 할까요?' OST Part 3,폴킴,드라마음악,2018.03.20,(주)아이리버,7.7,2
2018,4,0+1=1 (I PROMISE YOU),Wanna One(워너원),댄스,2018.03.19,(주)지니뮤직,7.6,7
2018,4,Eyes On You,GOT7 (갓세븐),"댄스,  알앤비/어반",2018.03.12,(주)아이리버,8.6,7
2018,4,LISTEN 010 좋니,윤종신,발라드,2017.06.22,로엔 엔터테인먼트,8.6,2
2018,4,LOVE YOURSELF 承 'Her',방탄소년단,랩/힙합,2017.09.18,(주)아이리버,9,11
2018,4,twicetagram,TWICE(트와이스),댄스,2017.10.30,(주)아이리버,7.8,13
2018,4,Camila,Camila Cabello,팝,2018.01.12,소니뮤직,9.3,11
2018,4,1-1=0 (NOTHING WITHOUT YOU),Wanna One(워너원),"발라드,  댄스",2017.11.13,(주)지니뮤직,8.7,11
2018,4,밤편지,아이유(IU),발라드,2017.03.24,로엔 엔터테인먼트,8.6,1
2018,4,True Colors,JBJ,"발라드,  댄스",2018.01.17,로엔엔터테인먼트,8.1,7
2018,4,Merry & Happy,TWICE(트와이스),댄스,2017.12.11,(주)아이리버,8.3,15
2018,4,About You,닐로(Nilo),발라드,2017.10.31,퍼플파인엔터테인먼트,1.5,5
2018,4,그리고 봄,정승환,발라드,2018.02.19,(주)지니뮤직,9,10
2018,4,The Perfect Red Velvet - The 2nd Album Repackage,Red Velvet (레드벨벳),댄스,2018.01.29,(주)아이리버,7.5,12
2018,4,건반 위의 하이에나 Part 4,로꼬,발라드,2018.04.21,로엔엔터테인먼트,7.5,4
2018,4,바람,헤이즈(Heize),랩/힙합,2018.03.08,(주)지니뮤직,7.5,6
2018,4,Offset,청하,댄스,2018.01.17,(주)지니뮤직,8.1,5
2018,4,Blooming Days - The 2nd Mini Album,EXO-CBX (첸백시),"댄스,  알앤비/어반",2018.04.10,(주)아이리버,8.6,7
2018,4,고등래퍼2 Final,Various Artists,랩/힙합,2018.04.14,(주)지니뮤직,7.7,7
2018,4,그때 헤어지면 돼,로이킴,발라드,2018.02.12,(주)지니뮤직,7.8,2
2018,4,GREAT!,모모랜드(MOMOLAND),댄스,2018.01.03,로엔엔터테인먼트,6.4,6
2018,4,EVERYD4Y,WINNER,랩/힙합,2018.04.04,(주)지니뮤직,8.8,12
2018,4,Yellow Flower,마마무(Mamamoo),"발라드,  댄스,  알앤비/어반",2018.03.07,로엔엔터테인먼트,7.8,8
2018,4,Return,iKON,랩/힙합,2018.01.25,(주)지니뮤직,7.7,12
2018,5,Blooming Days - The 2nd Mini Album,EXO-CBX (첸백시),"댄스,  알앤비/어반",2018.04.10,(주)아이리버,8.6,7
2018,5,Blooming Days - The 2nd Mini Album,EXO-CBX (첸백시),"댄스,  알앤비/어반",2018.04.10,(주)아이리버,8.6,7
2018,5,Red Pill Blues (Deluxe Edition),Maroon 5,"팝,  얼터너티브 락",2017.11.03,유니버설뮤직,6.9,21
2018,5,Red Diary Page.1,볼빨간사춘기,포크,2017.09.28,로엔엔터테인먼트,8.4,6
2018,5,Voicenotes,Charlie Puth,팝,2018.05.11,워너뮤직코리아,9.4,13
2018,5,NU'EST W '있다면',뉴이스트 W,발라드,2017.07.25,(주)지니뮤직,8.9,1
2018,5,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,5,기억의 빈자리,나얼,"발라드,  알앤비/어반",2017.11.29,(주)지니뮤직,9,3
2018,5,Positive,펜타곤,랩/힙합,2018.04.02,로엔엔터테인먼트,8.4,6
2018,5,마지막처럼,BLACKPINK,댄스,2017.06.22,(주)지니뮤직,7.7,1
2018,5,Illuminate (Deluxe),Shawn Mendes,팝,2017.04.20,유니버설뮤직,9.4,16
2018,5,EVERYD4Y,WINNER,랩/힙합,2018.04.04,(주)지니뮤직,8.8,12
2018,5,1-1=0 (NOTHING WITHOUT YOU),Wanna One(워너원),"발라드,  댄스",2017.11.13,(주)지니뮤직,8.7,11
2018,5,Blooming Days - The 2nd Mini Album,EXO-CBX (첸백시),"댄스,  알앤비/어반",2018.04.10,(주)아이리버,8.6,7
2018,5,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,5,주인공,선미,댄스,2018.01.18,로엔엔터테인먼트,4.5,1
2018,5,고등래퍼2 팀대항전 Part 1,Various Artists,랩/힙합,2018.03.17,(주)지니뮤직,7.1,2
2018,5,Yellow OST Part 2,멜로망스(Melomance),드라마음악,2017.10.15,로엔 엔터테인먼트,6.6,3
2018,5,밤이 되니까,펀치(Punch),알앤비/어반,2017.09.29,(주)지니뮤직,8.1,2
2018,5,Be Myself,황치열,발라드,2018.04.24,(주)엔에이치엔벅스,8.1,7
2018,5,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,5,YONG JUN HYUNG 1ST ALBUM 'GOODBYE 20's',용준형,댄스,2018.05.09,로엔엔터테인먼트,8.4,11
2018,5,÷ (Deluxe),Ed Sheeran,팝,2017.03.03,워너뮤직코리아,8.5,16
2018,5,고등래퍼2 팀대항전 Part 2,Various Artists,랩/힙합,2018.03.24,(주)지니뮤직,7.2,4
2018,5,1X1=1(TO BE ONE),Wanna One(워너원),댄스,2017.08.07,(주)지니뮤직,8.7,7
2018,5,Blooming Days - The 2nd Mini Album,EXO-CBX (첸백시),"댄스,  알앤비/어반",2018.04.10,(주)아이리버,8.6,7
2018,5,시차 (We Are),우원재,랩/힙합,2017.09.04,(주)지니뮤직,8.8,1
2018,5,Be Myself,황치열,발라드,2018.04.24,(주)엔에이치엔벅스,8.1,7
2018,5,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,5,Memories...Do Not Open,The Chainsmokers,댄스,2017.04.07,소니뮤직,8.3,12
2018,5,Blooming Days - The 2nd Mini Album,EXO-CBX (첸백시),"댄스,  알앤비/어반",2018.04.10,(주)아이리버,8.6,7
2018,5,EAU DE VIXX,빅스 (VIXX),댄스,2018.04.17,(주)지니뮤직,8.8,12
2018,5,여보세요,뉴이스트(NU'EST),댄스,2013.02.13,로엔엔터테인먼트,8.8,5
2018,5,instagram,DEAN,알앤비/어반,2017.12.26,유니버설뮤직,7.7,1
2018,5,"W, HERE",뉴이스트 W,"댄스,  발라드",2017.10.10,(주)지니뮤직,8.4,6
2018,5,LOVE YOURSELF 轉 'Tear',방탄소년단,랩/힙합,2018.05.18,(주)아이리버,8.8,11
2018,5,Star,길구봉구,발라드,2017.09.18,지니뮤직,7.3,2
2018,5,도깨비 OST Part 9,에일리,드라마음악,2017.01.07,(주)지니뮤직,8.6,2
2018,5,French Touch,Carla Bruni,유럽 음악,2017.10.11,유니버설뮤직,8.1,11
