노선명,항공사,출발지,출발국,도착지,도착국,검수,2016.6,2018.5,상태,비고,운항 횟수,운항_2016,운항_2017,운항_2018,운항_2016.12,운항_2017.1,운항_2017.2,운항_2017.12,운항_2018.1,운항_2018.2,운항_2016겨울,운항_2017겨울,운항_겨울 총합,운항_2017.3,운항_2017.4,운항_2017.5,운항_2018.3,운항_2018.4,운항_2018.5,운항_2017봄,운항_2018봄,운항_봄 총합,운항_2016.6,운항_2016.7,운항_2016.8,운항_2017.6,운항_2017.7,운항_2017.8,운항_2016여름,운항_2017여름,운항_여름 총합,운항_2016.9,운항_2016.10,운항_2016.11,운항_2017.9,운항_2017.10,운항_2017.11,운항_2016가을,운항_2017가을,운항_가을 총합,운송량,운송량_2016,운송량_2017,운송량_2018,운송량_2016.12,운송량_2017.1,운송량_2017.2,운송량_2017.12,운송량_2018.1,운송량_2018.2,운송량_2016겨울,운송량_2017겨울,운송량_겨울 총합,운송량_2017.3,운송량_2017.4,운송량_2017.5,운송량_2018.3,운송량_2018.4,운송량_2018.5,운송량_2017봄,운송량_2018봄,운송량_봄총합,운송량_2016.6,운송량_2016.7,운송량_2016.8,운송량_2017.6,운송량_2017.7,운송량_2017.8,운송량_2016여름,운송량_2017여름,운송량_여름 총합,운송량_2016.9,운송량_2016.10,운송량_2016.11,운송량_2017.9,운송량_2017.10,운송량_2017.11,운송량_2016가을,운송량_2017가을,운송량_가을 총합
S7962,S7 Airlines,UKK,KAZ,DME,RUS,O,O,O,완료,,342,105,173,64,14,14,12,14,13,12,40,39,79,14,13,13,13,13,13,40,39,79,14,18,18,16,17,18,50,51,101,15,13,13,16,13,13,41,42,83,58379,18660,29448,10271,2212,2184,1882,2212,2054,1896,6278,6162,12440,2212,2094,2172,2134,2093,2094,6478,6321,12799,2684,3393,3356,3037,3195,3354,9433,9586,19019,2881,2080,2054,2920,2093,2093,7015,7106,14121
S7964,S7 Airlines,PWQ,KAZ,DME,RUS,O,O,O,완료,,267,93,130,44,10,8,8,9,8,8,26,25,51,8,6,9,9,9,10,23,28,51,17,17,18,15,18,18,52,51,103,14,9,8,13,9,9,31,31,62,38866,13698,18804,6364,1440,1152,1152,1296,1152,1152,3744,3600,7344,1180,906,1296,1310,1310,1440,3382,4060,7442,2518,2518,2634,2174,2592,2592,7670,7358,15028,2086,1350,1152,1872,1296,1296,4588,4464,9052
S7966,S7 Airlines,UGC,UZB,DME,RUS,O,O,O,완료,,208,61,103,44,9,9,8,8,9,8,26,25,51,9,8,9,9,8,10,26,27,53,9,8,9,9,8,10,26,27,53,9,8,9,8,8,9,26,25,51,40740,11981,20153,8606,1683,1774,1579,1420,1779,1577,5036,4776,9812,1773,1579,1774,1777,1578,1895,5126,5250,10376,1776,1576,1777,1775,1577,1974,5129,5326,10455,1776,1619,1774,1576,1577,1775,5169,4928,10097
S7968,S7 Airlines,OSS,KGZ,DME,RUS,O,O,O,완료,,686,211,330,145,29,30,20,29,27,27,79,83,162,20,21,30,30,30,31,71,91,162,29,31,31,28,31,31,91,90,181,30,31,30,30,30,30,91,90,181,120736,37136,58080,25520,5104,5280,3520,5104,4752,4752,13904,14608,28512,3520,3696,5280,5280,5280,5456,12496,16016,28512,5104,5456,5456,4928,5456,5456,16016,15840,31856,5280,5456,5280,5280,5280,5280,16016,15840,31856
S7970,S7 Airlines,ASB,TKM,DME,RUS,O,O,O,완료,,265,129,112,24,18,13,10,7,6,4,41,17,58,8,9,14,5,4,5,31,14,45,20,21,23,13,6,5,64,24,88,21,14,12,13,9,5,47,27,74,39024,18786,16782,3456,2648,1872,1440,1036,864,576,5960,2476,8436,1152,1296,2016,720,576,720,4464,2016,6480,2880,3038,3326,1872,1076,986,9244,3934,13178,3052,2058,1784,1980,1336,720,6894,4036,10930
S7972,S7 Airlines,PLX,KAZ,DME,RUS,O,O,O,완료,2016.11.06. 이후 폐선,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,0,0,0,25,0,25,4,5,1,0,0,0,10,0,10,5054,5054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,1296,1310,0,0,0,3614,0,3614,576,720,144,0,0,0,1440,0,1440
S7974,S7 Airlines,DMB,KAZ,DME,RUS,O,O,O,완료,,79,31,43,5,5,4,4,0,0,0,13,0,13,4,5,4,0,1,4,13,5,18,4,4,5,4,5,4,13,13,26,4,4,5,5,4,0,13,9,22,11390,4478,6192,720,720,576,576,0,0,0,1872,0,1872,576,720,576,0,144,576,1872,720,2592,576,590,720,576,720,576,1886,1872,3758,576,576,720,720,576,0,1872,1296,3168
S7976,S7 Airlines,KOV,KAZ,DME,RUS,O,O,O,완료,,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,4,5,4,0,13,13,0,0,0,4,4,0,0,8,8,3312,0,3312,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,288,0,288,0,0,0,576,720,576,0,1872,1872,0,0,0,576,576,0,0,1152,1152
S7980-1,S7 Airlines,URA,KAZ,DME,RUS,O,O,O,완료,,70,0,40,30,0,0,0,5,4,4,0,13,13,1,4,4,5,9,8,9,22,31,0,0,0,5,4,4,0,13,13,0,0,0,5,4,4,0,13,13,8496,0,5760,2736,0,0,0,720,576,444,0,1740,1740,144,576,576,390,702,624,1296,1716,3012,0,0,0,720,576,576,0,1872,1872,0,0,0,720,576,576,0,1872,1872
S7980-2,S7 Airlines,FEG,UZB,DME,RUS,O,O,O,완료,2016.07.11. 이후 폐선,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1184,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,394,0,0,0,0,1184,0,1184,0,0,0,0,0,0,0,0,0
S7986,S7 Airlines,SKD,UZB,DME,RUS,O,O,O,완료,,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,776,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S7988,S7 Airlines,OSS,KGZ,DME,RUS,O,O,O,완료,2018.05.26. 이후 기록 없음,131,61,54,16,8,8,7,0,0,0,23,0,23,8,8,5,0,8,8,21,16,37,9,9,9,4,0,0,27,4,31,8,9,9,0,8,6,26,14,40,23056,10736,9504,2816,1408,1408,1232,0,0,0,4048,0,4048,1408,1408,880,0,1408,1408,3696,2816,6512,1584,1584,1584,704,0,0,4752,704,5456,1408,1584,1584,0,1408,1056,4576,2464,7040
SU1797,Aeroflot,TSE,KAZ,SVO,RUS,O,O,O,완료,2017.09.24. 하루 운항,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,140,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,140,140
SU1871,Aeroflot,TAS,UZB,SVO,RUS,O,O,O,완료,,712,213,352,147,31,29,28,27,27,28,88,82,170,31,30,29,31,30,31,90,92,182,30,30,31,28,29,30,91,87,178,30,31,30,30,31,30,91,91,182,186970,56897,96928,33145,9432,8626,8218,4928,4889,5098,26276,14915,41191,9903,9109,8727,5985,8044,9129,27739,23158,50897,8543,6779,6824,7974,8551,8927,22146,25452,47598,7685,8652,8982,8084,8391,5490,25319,21965,47284
SU1873,Aeroflot,TAS,UZB,SVO,RUS,O,O,O,완료,,105,31,52,22,5,4,4,4,4,4,13,12,25,5,4,4,5,4,5,13,14,27,5,4,4,5,4,5,13,14,27,5,4,4,4,4,5,13,13,26,16140,4581,7942,3617,808,638,680,719,689,732,2126,2140,4266,790,560,560,816,590,790,1910,2196,4106,700,560,560,700,560,700,1820,1960,3780,700,560,693,560,560,915,1953,2035,3988
SU1875,Aeroflot,SKD,UZB,SVO,RUS,O,O,O,완료,,153,31,74,48,5,4,4,9,8,11,13,28,41,5,4,6,12,8,9,15,29,44,4,5,4,9,0,8,13,17,30,5,4,4,8,9,8,13,25,38,24246,5006,11674,7566,790,632,632,1422,1264,1738,2054,4424,6478,790,632,948,1878,1264,1422,2370,4564,6934,632,802,644,1422,0,1264,2078,2686,4764,838,668,632,1264,1404,1264,2138,3932,6070
SU1879,Aeroflot,SKD,UZB,SVO,RUS,O,O,O,완료,,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,0,1580,0,0,0,0,0,0,0,0,0,0,0,0,158,632,790,0,1580,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SU1881,Aeroflot,FRU,KGZ,SVO,RUS,O,O,O,완료,,656,211,346,99,28,31,28,13,9,15,87,37,124,31,30,31,14,30,31,92,75,167,30,31,31,30,31,31,92,92,184,30,31,30,30,30,30,91,90,181,100609,32199,52808,15602,4323,4748,4406,2054,1422,2370,13477,5846,19323,4802,4236,4358,2212,4700,4898,13396,11810,25206,4290,4862,4922,4296,4898,4898,14074,14092,28166,4704,4466,4632,4722,4704,4686,13802,14112,27914
SU1883,Aeroflot,FRU,KGZ,SVO,RUS,O,O,O,완료,,726,211,365,150,30,30,28,31,30,28,88,89,177,31,30,31,31,30,31,92,92,184,30,31,30,30,32,31,91,93,184,30,31,29,30,31,30,90,91,181,122282,34225,61142,26915,4934,4935,4565,5557,5271,4992,14434,15820,30254,5242,5064,5259,5583,5527,5542,15565,16652,32217,4452,5180,5001,4906,5264,5082,14633,15252,29885,4764,5222,4672,4826,5029,5413,14658,15268,29926
SU1933,Aeroflot,KGF,KAZ,SVO,RUS,O,O,O,완료,2017.10.30. 하루 운항,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,158,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,158,158
SU1937,Aeroflot,KGF,KAZ,SVO,RUS,O,O,O,완료,,718,213,357,148,30,29,27,29,30,26,86,85,171,30,30,31,31,30,31,91,92,183,30,31,31,29,31,31,92,91,183,30,31,30,30,30,30,91,90,181,112459,33079,56104,23276,4740,4594,4291,4582,4686,4072,13625,13340,26965,4752,4650,4862,4880,4740,4898,14264,14518,28782,4692,4646,4815,4626,4808,4917,14153,14351,28504,4632,4820,4734,4668,4704,4650,14186,14022,28208
SU1939,Aeroflot,KGF,KAZ,SVO,RUS,O,O,O,완료,2017.09.30. 이후 폐선,103,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,14,26,40,66,13,11,0,13,0,0,24,13,37,15320,7072,8248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,1820,2018,2000,2194,3640,6212,9852,1856,1576,0,2036,0,0,3432,2036,5468
SU1941,Aeroflot,ALA,KAZ,SVO,RUS,O,O,O,완료,,726,214,363,149,31,29,28,31,30,27,88,88,176,31,30,31,31,30,31,92,92,184,30,31,31,30,31,31,92,92,184,30,31,30,30,31,30,91,91,182,115082,33290,57856,23936,4898,4582,4424,5325,4641,4640,13904,14606,28510,4898,4740,4905,5017,4740,4898,14543,14655,29198,4218,4898,4898,4740,4898,4880,14014,14518,28532,4740,4898,4740,4740,4930,4794,14378,14464,28842
SU1943,Aeroflot,ALA,KAZ,SVO,RUS,O,O,O,완료,,207,61,104,42,9,9,8,9,8,8,26,25,51,8,9,9,9,9,8,26,26,52,8,9,9,8,10,8,26,26,52,8,10,8,9,9,8,26,26,52,30417,8768,15683,5966,1308,1338,1120,1260,1120,1120,3766,3500,7266,1150,1362,1278,1260,1303,1163,3790,3726,7516,1120,1320,1260,1120,1400,1439,3700,3959,7659,1168,1472,1120,1634,1462,1120,3760,4216,7976
SU1945,Aeroflot,ALA,KAZ,SVO,RUS,O,O,O,완료,2018.03.26. 하루 운항,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SU1947,Aeroflot,ALA,KAZ,SVO,RUS,O,O,O,완료,,724,212,363,149,30,30,28,31,30,28,88,89,177,30,30,31,30,30,31,91,91,182,30,31,31,30,31,31,92,92,184,30,31,29,30,31,30,90,91,181,122260,34508,61486,26266,5011,4981,4521,5608,4923,4883,14513,15414,29927,4807,4488,4630,5351,5483,5626,13925,16460,30385,4836,4688,4935,5043,5395,5622,14459,16060,30519,5072,5096,4870,5451,5570,5370,15038,16391,31429
SU1949,Aeroflot,AKX,KAZ,SVO,RUS,O,O,O,완료,,390,97,208,85,18,17,16,18,17,16,51,51,102,17,18,17,17,17,18,52,52,104,13,12,12,17,18,18,37,53,90,12,13,17,17,18,17,42,52,94,38768,9058,21325,8385,1690,1797,1498,1725,1894,1463,4985,5082,10067,1922,1566,1656,1532,1479,2017,5144,5028,10172,1237,1097,1044,1621,1990,2535,3378,6146,9524,1168,1237,1585,1775,1708,1532,3990,5015,9005
SU1951,Aeroflot,CIT,KAZ,SVO,RUS,O,O,O,완료,,308,91,152,65,13,13,8,13,13,12,34,38,72,13,13,13,13,13,14,39,40,79,13,13,13,13,13,14,39,40,79,13,13,13,12,14,13,39,39,78,46012,12986,23206,9820,1856,1838,1174,1946,1982,1806,4868,5734,10602,1856,2018,2000,1892,1982,2158,5874,6032,11906,1820,1820,1838,2054,2054,2212,5478,6320,11798,1856,1892,1904,1896,2176,1982,5652,6054,11706
SU1953,Aeroflot,KSN,KAZ,SVO,RUS,O,O,O,완료,,155,0,90,65,0,0,0,13,13,12,0,38,38,0,0,0,13,13,14,0,40,40,0,0,0,12,12,14,0,38,38,0,0,0,12,14,13,0,39,39,14211,0,8096,6115,0,0,0,1131,1184,1221,0,3536,3536,0,0,0,1184,1202,1324,0,3710,3710,0,0,0,1044,1097,1289,0,3430,3430,0,0,0,1115,1289,1131,0,3535,3535
SU1955,Aeroflot,SCO,KAZ,SVO,RUS,O,O,O,완료,,312,91,157,64,13,12,13,14,13,12,38,39,77,14,13,13,13,13,13,40,39,79,13,14,13,13,13,13,40,39,79,12,13,13,13,13,13,38,39,77,32566,8554,16209,7803,1237,1274,1131,1289,1475,1281,3642,4045,7687,1218,1255,1184,1344,1681,2022,3657,5047,8704,1184,1324,1184,1757,1785,1427,3692,4969,8661,1044,1131,1450,1326,1273,1290,3625,3889,7514
SU1957,Aeroflot,TSE,KAZ,SVO,RUS,O,O,O,완료,,725,211,364,150,31,30,28,31,30,28,89,89,178,31,30,31,31,30,31,92,92,184,30,31,30,30,31,31,91,92,183,30,30,29,30,31,30,89,91,180,127267,35793,64484,26990,5382,5147,4831,5595,5360,4966,15360,15921,31281,5595,5149,5557,5648,5390,5626,16301,16664,32965,5022,5048,4962,5386,5530,5426,15032,16342,31374,5114,5096,5169,5347,5582,5339,15379,16268,31647
SU1959,Aeroflot,GUW,KAZ,SVO,RUS,O,O,O,완료,,312,92,156,64,13,12,12,14,13,12,37,39,76,14,13,13,13,13,13,40,39,79,13,14,13,13,13,13,40,39,79,13,13,13,13,13,13,39,39,78,44590,9955,24080,10555,2032,1728,1728,2256,2151,1978,5488,6385,11873,2093,1911,1858,2040,2182,2204,5862,6426,12288,1202,1324,1184,1916,2173,2186,3710,6275,9985,1131,1184,1898,2142,2104,1985,4213,6231,10444
SU1963,Aeroflot,TSE,KAZ,SVO,RUS,O,O,O,완료,,235,61,102,72,9,9,8,9,8,8,26,25,51,9,8,7,12,21,23,24,56,80,8,9,9,9,9,8,26,26,52,9,9,8,9,9,8,26,26,52,35052,8804,15506,10742,1380,1453,1240,1422,1264,1246,4073,3932,8005,1362,1246,1106,1806,3013,3413,3714,8232,11946,1120,1260,1260,1314,1333,1210,3640,3857,7497,1278,1278,1228,1278,1278,1264,3784,3820,7604
SU1975,Aeroflot,NVI,UZB,SVO,RUS,O,O,O,완료,2017.08.01. 이후 폐선,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,9,9,0,0,0,0,0,0,0,0,0,1386,0,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,158,0,1386,1386,0,0,0,0,0,0,0,0,0
SU1991-1,Aeroflot,TAS,UZB,SVO,RUS,O,O,O,완료,,14,2,7,5,2,0,0,2,3,0,2,5,7,0,0,1,0,0,2,1,2,3,0,0,0,3,0,1,0,4,4,0,0,0,0,0,0,0,0,0,3314,603,1864,847,603,0,0,366,549,0,603,915,1518,0,0,296,0,0,298,296,298,594,0,0,0,900,0,302,0,1202,1202,0,0,0,0,0,0,0,0,0
SU1991-2,Aeroflot,CIT,KAZ,SVO,RUS,O,O,O,완료,2017.05.04. 하루 운항,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,158,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,158,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SU1991-3,Aeroflot,SCO,KAZ,SVO,RUS,O,O,O,완료,2017.10.07. 하루 운항,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,87,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,87,87
SU1991-4,Aeroflot,KGF,KAZ,SVO,RUS,O,O,O,완료,2017.12.27. 2018.01.05. 2018.01.25.,3,0,1,2,0,0,0,1,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,158,316,0,0,0,158,316,0,0,474,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SU1991-5,Aeroflot,ALA,KAZ,SVO,RUS,O,O,O,완료,2018.02.25.,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,183,0,0,0,0,0,183,0,183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SU1991-6,Aeroflot,TSE,KAZ,SVO,RUS,O,O,O,완료,2016.11.19. 하루 운항,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,170,0,170
SU1993-1,Aeroflot,FRU,KGZ,SVO,RUS,O,O,O,완료,"2017.05.22, 2018.01.06.",2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,170,170,0,0,0,0,170,0,0,170,170,0,0,170,0,0,0,170,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SU1993-2,Aeroflot,TAS,UZB,SVO,RUS,O,O,O,완료,"2017.05.11, 2017.12.17, 2017.12.22.",3,0,3,0,0,0,0,2,0,0,0,2,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,662,0,0,0,0,366,0,0,0,366,366,0,0,296,0,0,0,296,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SU1993-3,Aeroflot,KGF,KAZ,SVO,RUS,O,O,O,완료,2017.12.27. 하루 운항,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,158,0,0,0,0,158,0,0,0,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SU6902,Aeroflot,ALA,KAZ,LED,RUS,O,O,O,완료,2018.01.15. 이후 폐선,329,163,162,4,9,9,8,8,4,0,26,12,38,10,17,18,0,0,0,45,0,45,50,27,26,17,18,17,103,52,155,23,20,8,18,13,9,51,40,91,42500,21228,20748,524,1152,1152,1024,1036,524,0,3328,1560,4888,1280,2176,2304,0,0,0,5760,0,5760,6400,3572,3444,2176,2304,2176,13416,6656,20072,3024,2612,1024,2304,1664,1152,6660,5120,11780
SU6906,Aeroflot,TSE,KAZ,LED,RUS,O,O,O,완료,2018.01.14. 이후 폐선,267,101,162,4,9,8,8,10,4,0,25,14,39,10,18,17,0,0,0,45,0,45,17,18,17,17,18,18,52,53,105,17,15,8,17,13,8,40,38,78,34460,12940,21008,512,1152,1024,1024,1280,512,0,3200,1792,4992,1320,2304,2188,0,0,0,5812,0,5812,2188,2304,2176,2268,2380,2316,6668,6964,13632,2176,1920,1024,2176,1664,1064,5120,4904,10024
SU6972,Aeroflot,TAS,UZB,LED,RUS,O,O,O,완료,,332,112,156,64,13,13,12,13,12,12,38,37,75,13,13,13,13,13,14,39,40,79,17,17,18,13,13,14,52,40,92,17,18,12,12,14,13,47,39,86,42808,14336,20280,8192,1664,1664,1536,1664,1536,1536,4864,4736,9600,1664,1676,1664,1664,1664,1792,5004,5120,10124,2176,2176,2304,1704,1664,1792,6656,5160,11816,2176,2304,1536,1536,1880,1836,6016,5252,11268
SU6980,Aeroflot,SKD,UZB,LED,RUS,O,O,O,완료,,238,83,111,44,9,8,4,9,8,8,21,25,46,4,12,14,9,8,11,30,28,58,13,13,14,13,0,13,40,26,66,13,13,8,13,13,8,34,34,68,30864,10716,14504,5644,1152,1024,512,1200,1024,1024,2688,3248,5936,512,1536,1792,1164,1024,1408,3840,3596,7436,1704,1664,1792,1664,0,1664,5160,3328,8488,1716,1664,1024,1664,1704,1232,4404,4600,9004
SZ101,Somon Air,DYU,TJK,FRA,GER,O,O,O,완료,,104,30,53,21,4,4,4,5,4,4,12,13,25,5,5,4,5,4,4,14,13,27,4,5,4,4,5,4,13,13,26,4,5,4,5,4,4,13,13,26,19181,5525,9772,3884,741,736,736,925,736,746,2213,2407,4620,925,920,736,925,736,741,2581,2402,4983,736,920,736,736,920,736,2392,2392,4784,736,920,736,920,736,746,2392,2402,4794
SZ103,Somon Air,DYU,TJK,IST,TUR,O,O,O,완료,,215,67,103,45,9,9,7,9,9,8,25,26,51,9,8,9,9,8,11,26,28,54,12,12,9,9,8,9,33,26,59,8,8,9,9,9,8,25,26,51,39490,12323,18867,8300,1621,1656,1288,1556,1661,1477,4565,4694,9259,1661,1472,1656,1656,1477,2029,4789,5162,9951,2208,2223,1656,1661,1477,1656,6087,4794,10881,1477,1477,1661,1656,1641,1487,4615,4784,9399
SZ105,Somon Air,DYU,TJK,DXB,UAE,O,O,O,완료,,217,67,106,44,8,8,9,9,9,8,25,26,51,9,9,10,10,8,9,28,27,55,13,11,10,8,9,9,34,26,60,8,8,9,10,7,9,25,26,51,39928,12328,19504,8096,1472,1472,1656,1656,1656,1472,4600,4784,9384,1656,1656,1840,1840,1472,1656,5152,4968,10120,2392,2024,1840,1472,1656,1656,6256,4784,11040,1472,1472,1656,1840,1288,1656,4600,4784,9384
SZ201,Somon Air,DYU,TJK,DME,RUS,O,O,O,완료,,701,208,345,148,30,30,28,30,30,28,88,88,176,31,14,30,31,28,31,75,90,165,29,31,29,30,31,31,89,92,181,29,29,31,30,30,30,89,90,179,129144,38317,63595,27232,5520,5525,5162,5520,5520,5152,16207,16192,32399,5704,2586,5525,5704,5152,5704,13815,16560,30375,5346,5729,5336,5530,5709,5704,16411,16943,33354,5336,5346,5704,5520,5565,5545,16386,16630,33016
SZ203,Somon Air,DYU,TJK,LED,RUS,O,O,O,완료,,256,91,123,42,13,13,12,9,8,8,38,25,63,13,13,9,9,8,9,35,26,61,13,13,13,9,9,10,39,28,67,13,13,13,8,9,9,39,26,65,47564,16859,22902,7803,2407,2407,2238,1681,1492,1502,7052,4675,11727,2417,2412,1676,1671,1472,1666,6505,4809,11314,2412,2407,2397,1676,1666,1865,7216,5207,12423,2417,2407,2412,1497,1681,1686,7236,4864,12100
SZ205,Somon Air,DYU,TJK,KZN,RUS,O,O,O,완료,,144,61,63,20,9,4,4,5,4,4,17,13,30,6,9,8,4,3,5,23,12,35,9,9,8,4,5,5,26,14,40,9,9,8,4,5,4,26,13,39,24886,10369,11027,3490,1381,676,716,895,751,716,2773,2362,5135,934,1421,1422,711,567,745,3777,2023,5800,1581,1661,1272,716,940,905,4514,2561,7075,1541,1501,1432,746,940,716,4474,2402,6876
SZ207,Somon Air,DYU,TJK,KRR,RUS,O,O,O,완료,,99,58,31,10,6,0,3,2,2,2,9,6,15,4,5,3,3,1,2,12,6,18,8,9,9,3,2,2,26,7,33,8,9,9,2,3,2,26,7,33,17471,10082,5619,1770,1014,0,487,378,378,338,1501,1094,2595,756,945,527,527,189,338,2228,1054,3282,1432,1701,1501,567,378,378,4634,1323,5957,1392,1581,1461,298,567,338,4434,1203,5637
SZ209,Somon Air,DYU,TJK,SVX,RUS,O,O,O,완료,,98,27,49,22,4,2,3,5,4,5,9,14,23,4,5,4,4,5,4,13,13,26,4,4,4,4,5,4,12,13,25,4,5,2,4,5,4,11,13,24,16712,4543,8536,3633,676,298,527,785,631,905,1501,2321,3822,756,940,746,596,905,596,2442,2097,4539,756,676,676,751,890,676,2108,2317,4425,636,785,338,636,865,666,1759,2167,3926
SZ211,Somon Air,DYU,TJK,REN,RUS,O,O,O,완료,,78,51,25,2,3,0,0,2,0,1,3,3,6,1,4,5,1,0,0,10,1,11,9,9,9,2,2,3,27,7,34,9,7,5,2,2,2,21,6,27,13057,8719,4000,338,487,0,0,298,0,189,487,487,974,149,716,785,149,0,0,1650,149,1799,1661,1661,1381,298,373,447,4703,1118,5821,1461,1243,825,298,338,298,3529,934,4463
SZ213,Somon Air,DYU,TJK,KJA,RUS,O,O,O,완료,,117,56,43,18,6,0,2,4,4,3,8,11,19,2,5,4,3,4,4,11,11,22,8,8,8,4,5,3,24,12,36,8,8,10,4,5,5,26,14,40,20303,9624,7522,3157,1014,0,338,716,711,567,1352,1994,3346,373,945,676,527,756,596,1994,1879,3873,1432,1472,1272,756,905,527,4176,2188,6364,1272,1472,1690,676,825,785,4434,2286,6720
SZ215,Somon Air,DYU,TJK,ALA,KAZ,O,O,O,완료,,307,91,153,63,13,13,12,13,13,12,38,38,76,13,12,14,12,13,13,39,38,77,12,13,14,11,14,13,39,38,77,12,14,13,13,13,12,39,38,77,50498,15334,24932,10232,2297,2012,1863,1937,1972,2053,6172,5962,12134,2232,1898,2301,1863,2407,1937,6431,6207,12638,2133,2322,2356,1869,2356,2242,6811,6467,13278,1868,2161,2197,2082,2272,1868,6226,6222,12448
